"source_id","record_id","title","publication_date","category","publisher","official_url","catalog_url"
"national_rules_database","http://www.gov.cn/zhengce/1996-07/22/content_5718656.htm","建筑安装业个人所得税征收管理暂行办法","","部门规章","['国家税务总局']","http://www.gov.cn/zhengce/1996-07/22/content_5718656.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2006-07/01/content_5721351.htm","畜禽新品种配套系审定和畜禽遗传资源鉴定办法","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2006-07/01/content_5721351.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2019-12/30/content_5728900.htm","宗教团体管理办法","","部门规章","['国家宗教事务局']","http://www.gov.cn/zhengce/2019-12/30/content_5728900.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2016-04/07/content_5720090.htm","新建、扩建、改建建设工程避免危害气象探测环境行政许可管理办法","","部门规章","['中国气象局']","http://www.gov.cn/zhengce/2016-04/07/content_5720090.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/13/content_5718595.htm","中央企业重大法律纠纷案件管理暂行办法","","部门规章","['国务院国有资产监督管理委员会']","http://www.gov.cn/zhengce/2022-01/13/content_5718595.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/13/content_5718601.htm","中央企业安全生产禁令","","部门规章","['国务院国有资产监督管理委员会']","http://www.gov.cn/zhengce/2022-01/13/content_5718601.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-09/28/content_5713321.htm","危险化学品重大危险源监督管理暂行规定","","部门规章","['应急管理部']","http://www.gov.cn/zhengce/2022-09/28/content_5713321.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/12/content_5718609.htm","中央企业投资监督管理办法","","部门规章","['国务院国有资产监督管理委员会']","http://www.gov.cn/zhengce/2022-01/12/content_5718609.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712917.htm","保安培训机构管理办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712917.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712893.htm","公安机关办理刑事复议复核案件程序规定","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712893.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712892.htm","外国人在中国永久居留审批管理办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712892.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712929.htm","机动车修理业、报废机动车回收业治安管理办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712929.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712932.htm","公安机关警务督察队工作规定","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712932.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/02/content_5724639.htm","图书质量保障体系","","部门规章","['国家新闻出版署']","http://www.gov.cn/zhengce/2021-12/02/content_5724639.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712889.htm","公安机关实施保安服务管理条例办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712889.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/09/content_5724652.htm","复制管理办法","","部门规章","['国家新闻出版署']","http://www.gov.cn/zhengce/2021-12/09/content_5724652.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712898.htm","公安机关鉴定机构登记管理办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712898.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/09/content_5724655.htm","音像制品进口管理办法","","部门规章","['国家新闻出版署']","http://www.gov.cn/zhengce/2021-12/09/content_5724655.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712916.htm","金融机构营业场所和金库安全防范设施建设许可实施办法","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712916.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/25/content_5712870.htm","公安机关人民警察证使用管理规定","","部门规章","['公安部']","http://www.gov.cn/zhengce/2021-12/25/content_5712870.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/09/content_5724656.htm","新闻出版行业标准化管理办法","","部门规章","['国家新闻出版署']","http://www.gov.cn/zhengce/2021-12/09/content_5724656.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-08/12/content_5713181.htm","电网运行规则（试行）","","部门规章","['国家发展和改革委员会']","http://www.gov.cn/zhengce/2022-08/12/content_5713181.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-11/26/content_5725825.htm","中国银行业监督管理委员会法律工作规定","","部门规章","['中国银行保险监督管理委员会']","http://www.gov.cn/zhengce/2005-11/26/content_5725825.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/25/content_5711954.htm","历史文化名城名镇名村街区保护规划编制审批办法","","部门规章","['住房和城乡建设部']","http://www.gov.cn/zhengce/2022-01/25/content_5711954.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/25/content_5711982.htm","城市生活垃圾管理办法","","部门规章","['住房和城乡建设部']","http://www.gov.cn/zhengce/2022-01/25/content_5711982.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/25/content_5711987.htm","注册造价工程师管理办法","","部门规章","['住房和城乡建设部']","http://www.gov.cn/zhengce/2022-01/25/content_5711987.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2009-01/04/content_5723329.htm","中华人民共和国海关立法工作管理规定","","部门规章","['海关总署']","http://www.gov.cn/zhengce/2009-01/04/content_5723329.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1998-01/26/content_5712413.htm","中华人民共和国国际货物运输代理业管理规定实施细则","","部门规章","['商务部']","http://www.gov.cn/zhengce/1998-01/26/content_5712413.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-09/27/content_5712700.htm","境外外汇账户管理规定","","部门规章","['中国人民银行']","http://www.gov.cn/zhengce/2022-09/27/content_5712700.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-12/31/content_5712473.htm","两用物项和技术进出口许可证管理办法","","部门规章","['商务部']","http://www.gov.cn/zhengce/2005-12/31/content_5712473.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/01/content_5713283.htm","电网调度管理条例实施办法","","部门规章","['国家发展和改革委员会']","http://www.gov.cn/zhengce/2021-12/01/content_5713283.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2021-12/01/content_5713195.htm","关于印发《加强电网调度管理工作的若干规定》的通知","","部门规章","['国家发展和改革委员会']","http://www.gov.cn/zhengce/2021-12/01/content_5713195.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1999-09/13/content_5713365.htm","中小学教师继续教育规定","","部门规章","['教育部']","http://www.gov.cn/zhengce/1999-09/13/content_5713365.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-01/25/content_5711990.htm","工程造价咨询企业管理办法","","部门规章","['住房和城乡建设部']","http://www.gov.cn/zhengce/2022-01/25/content_5711990.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-12/20/content_5712656.htm","城市黄线管理办法","","部门规章","['住房和城乡建设部']","http://www.gov.cn/zhengce/2005-12/20/content_5712656.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1996-04/14/content_5717909.htm","长江干流桥区航标设置及维护管理规定","","部门规章","['交通运输部']","http://www.gov.cn/zhengce/1996-04/14/content_5717909.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2011-01/25/content_5718775.htm","中华人民共和国植物新品种保护条例实施细则（林业部分）","","部门规章","['国家林业和草原局']","http://www.gov.cn/zhengce/2011-01/25/content_5718775.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2011-05/26/content_5712541.htm","旅行社责任保险管理办法","","部门规章","['文化和旅游部']","http://www.gov.cn/zhengce/2011-05/26/content_5712541.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2015-07/16/content_5725816.htm","中国银监会中资商业银行行政许可事项实施办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2015-07/16/content_5725816.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2015-12/03/content_5725840.htm","人身保险公司保险条款和保险费率管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2015-12/03/content_5725840.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2017-11/12/content_5725783.htm","中国农业发展银行监督管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2017-11/12/content_5725783.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2018-05/10/content_5725791.htm","保险公司信息披露管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2018-05/10/content_5725791.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2020-02/06/content_5725862.htm","信托公司股权管理暂行办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2020-02/06/content_5725862.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2020-01/17/content_5725864.htm","银行业保险业消费投诉处理管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2020-01/17/content_5725864.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2006-01/26/content_5725884.htm","电子银行业务管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2006-01/26/content_5725884.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2018-03/02/content_5725835.htm","保险公司股权管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2018-03/02/content_5725835.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2019-12/31/content_5725832.htm","农村中小银行机构行政许可事项实施办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2019-12/31/content_5725832.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2007-11/12/content_5725798.htm","保险公司养老保险业务管理办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2007-11/12/content_5725798.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2014-04/23/content_5725883.htm","商业银行保理业务管理暂行办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2014-04/23/content_5725883.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2010-01/27/content_5725866.htm","中国保险监督管理委员会行政复议办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2010-01/27/content_5725866.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2009-07/23/content_5725880.htm","固定资产贷款管理暂行办法","","部门规章","国家金融监督管理总局","http://www.gov.cn/zhengce/2009-07/23/content_5725880.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1997-10/23/content_5712717.htm","离岸银行业务管理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/1997-10/23/content_5712717.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2018-02/08/content_5712702.htm","中国人民银行令（发布规章清理结果）","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2018-02/08/content_5712702.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2019-10/16/content_5712737.htm","中国人民银行货币鉴别及假币收缴、鉴定管理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2019-10/16/content_5712737.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2001-01/09/content_5712688.htm","商业银行、信用社代理国库业务管理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2001-01/09/content_5712688.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2000-06/01/content_5712710.htm","支付结算业务代理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2000-06/01/content_5712710.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2000-04/30/content_5712726.htm","全国银行间债券市场债券交易管理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2000-04/30/content_5712726.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-04/27/content_5712719.htm","全国银行间债券市场金融债券发行管理办法","","部门规章","中国人民银行","http://www.gov.cn/zhengce/2005-04/27/content_5712719.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2008-11/03/content_5712295.htm","水利工程质量检测管理规定","","部门规章","['水利部']","http://www.gov.cn/zhengce/2008-11/03/content_5712295.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2019-07/26/content_5711400.htm","自然资源行政应诉规定","","部门规章","['自然资源部']","http://www.gov.cn/zhengce/2019-07/26/content_5711400.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2011-11/21/content_5725929.htm","《广播电视广告播出管理办法》的补充规定","","部门规章","['国家广播电视总局']","http://www.gov.cn/zhengce/2011-11/21/content_5725929.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2008-07/18/content_5713704.htm","律师执业管理办法","","部门规章","['司法部']","http://www.gov.cn/zhengce/2008-07/18/content_5713704.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1999-03/03/content_5712720.htm","人民币利率管理规定","","部门规章","['中国人民银行']","http://www.gov.cn/zhengce/1999-03/03/content_5712720.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2003-05/26/content_5712314.htm","水库降等与报废管理办法（试行）","","部门规章","['水利部']","http://www.gov.cn/zhengce/2003-05/26/content_5712314.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1997-03/28/content_5721314.htm","进出口农作物种子（苗）管理暂行办法","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/1997-03/28/content_5721314.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2011-11/14/content_5717931.htm","交通运输突发事件应急管理规定","","部门规章","['交通运输部']","http://www.gov.cn/zhengce/2011-11/14/content_5717931.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-04/01/content_5721350.htm","水产苗种管理办法","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2005-04/01/content_5721350.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2006-03/08/content_5711490.htm","病原微生物实验室生物安全环境管理办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2006-03/08/content_5711490.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2010-12/15/content_5711481.htm","废弃电器电子产品处理资格许可管理办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2010-12/15/content_5711481.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2010-12/15/content_5711483.htm","环保举报热线工作管理办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2010-12/15/content_5711483.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2014-12/19/content_5711465.htm","环境保护主管部门实施查封、扣押办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2014-12/19/content_5711465.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2014-12/19/content_5711468.htm","环境保护主管部门实施限制生产、停产整治办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2014-12/19/content_5711468.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2014-12/19/content_5711472.htm","环境保护主管部门实施按日连续处罚办法","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2014-12/19/content_5711472.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2012-01/01/content_5721367.htm","渔港费收规定","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2012-01/01/content_5721367.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2015-12/10/content_5711503.htm","建设项目环境影响后评价管理办法（试行）","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2015-12/10/content_5711503.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1995-12/28/content_5712330.htm","水库大坝注册登记办法","","部门规章","['水利部']","http://www.gov.cn/zhengce/1995-12/28/content_5712330.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1995-12/10/content_5726839.htm","关于我国体育运动项目统计世界冠军、奥运会冠军（金牌）的管理办法","","部门规章","['国家体育总局']","http://www.gov.cn/zhengce/1995-12/10/content_5726839.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1991-07/27/content_5711445.htm","核电厂厂址选择安全规定","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/1991-07/27/content_5711445.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1993-11/10/content_5721333.htm","国外引种检疫审批管理办法","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/1993-11/10/content_5721333.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1993-12/28/content_5718665.htm","消费税若干具体问题的规定","","部门规章","['国家税务总局']","http://www.gov.cn/zhengce/1993-12/28/content_5718665.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1993-12/28/content_5718664.htm","增值税若干具体问题的规定","","部门规章","['国家税务总局']","http://www.gov.cn/zhengce/1993-12/28/content_5718664.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/1991-10/10/content_5718086.htm","船舶无线电台执照核发办法","","部门规章","['交通运输部']","http://www.gov.cn/zhengce/1991-10/10/content_5718086.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2022-08/23/content_5722719.htm","电信建设管理办法","","部门规章","['工业和信息化部']","http://www.gov.cn/zhengce/2022-08/23/content_5722719.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2001-09/26/content_5712557.htm","文物藏品定级标准","","部门规章","['文化和旅游部']","http://www.gov.cn/zhengce/2001-09/26/content_5712557.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2001-02/26/content_5721397.htm","农业部植物新品种复审委员会审理规定","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2001-02/26/content_5721397.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2002-02/10/content_5712409.htm","保障措施调查立案暂行规则","","部门规章","['商务部']","http://www.gov.cn/zhengce/2002-02/10/content_5712409.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2002-01/22/content_5713757.htm","医疗美容服务管理办法","","部门规章","['国家卫生健康委员会']","http://www.gov.cn/zhengce/2002-01/22/content_5713757.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2001-12/24/content_5723331.htm","中华人民共和国海关行政裁定管理暂行办法","","部门规章","['海关总署']","http://www.gov.cn/zhengce/2001-12/24/content_5723331.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2001-11/01/content_5720213.htm","核苷酸和/或氨基酸序列表和序列表电子文件标准","","部门规章","['国家知识产权局']","http://www.gov.cn/zhengce/2001-11/01/content_5720213.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2004-12/10/content_5712388.htm","货物自动进口许可管理办法","","部门规章","['商务部']","http://www.gov.cn/zhengce/2004-12/10/content_5712388.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-05/09/content_5726188.htm","公路工程设计变更管理办法","","部门规章","['交通运输部']","http://www.gov.cn/zhengce/2005-05/09/content_5726188.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-08/23/content_5712451.htm","对外贸易经营者违法违规行为公告办法","","部门规章","['商务部']","http://www.gov.cn/zhengce/2005-08/23/content_5712451.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2004-08/23/content_5713372.htm","汉语作为外语教学能力认定办法","","部门规章","['教育部']","http://www.gov.cn/zhengce/2004-08/23/content_5713372.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-05/24/content_5713683.htm","香港特别行政区和澳门特别行政区居民参加国家司法考试若干规定","","部门规章","['司法部']","http://www.gov.cn/zhengce/2005-05/24/content_5713683.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2005-05/20/content_5721407.htm","中华人民共和国农业植物品种保护名录（第六批）","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2005-05/20/content_5721407.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2009-04/13/content_5713136.htm","社会消防安全教育培训规定","","部门规章","['民政部']","http://www.gov.cn/zhengce/2009-04/13/content_5713136.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2009-05/13/content_5712293.htm","黑河干流水量调度管理办法","","部门规章","['水利部']","http://www.gov.cn/zhengce/2009-05/13/content_5712293.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2008-09/26/content_5712547.htm","文物进出境审核管理办法","","部门规章","['文化和旅游部']","http://www.gov.cn/zhengce/2008-09/26/content_5712547.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2009-02/01/content_5712442.htm","技术进出口合同登记管理办法（修订）","","部门规章","['商务部']","http://www.gov.cn/zhengce/2009-02/01/content_5712442.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2017-12/26/content_5717199.htm","政府采购质疑和投诉办法","","部门规章","['财政部']","http://www.gov.cn/zhengce/2017-12/26/content_5717199.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2017-11/30/content_5721363.htm","农产品质量安全检测机构考核办法","","部门规章","['农业农村部']","http://www.gov.cn/zhengce/2017-11/30/content_5721363.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2018-04/28/content_5723399.htm","出入境检验检疫封识管理办法","","部门规章","['海关总署']","http://www.gov.cn/zhengce/2018-04/28/content_5723399.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2020-01/17/content_5723738.htm","地方标准管理办法","","部门规章","['国家市场监督管理总局']","http://www.gov.cn/zhengce/2020-01/17/content_5723738.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
"national_rules_database","http://www.gov.cn/zhengce/2019-11/21/content_5711429.htm","生活垃圾焚烧发电厂自动监测数据应用管理规定","","部门规章","['生态环境部']","http://www.gov.cn/zhengce/2019-11/21/content_5711429.htm","https://www.gov.cn/zhengce/xxgk/gjgzk/index.htm"
